Cedar Creek Ecosystem Science Reserve Dataset: ple244
Cedar Creek Ecosystem Science Reserve
2660 Fawn Lake Dr. NE
Bethel, MN 55005
Office:  763-434-5131
Fax:  763-434-7361
_________________________________________________________________________
USER AGREEMENT:  As a condition for access to data provided by researchers of the Cedar Creek LTER, I agree to abide by the following code of ethics.
A. I agree to notify the Cedar Creek LTER scientists who gathered data if I would like to use those data in any publication. I acknowledge that these data were gathered by Cedar Creek scientists because they had already perceived the importance of these data for a variety of scientific and societal issues. I will provide them with formal recognition that, at their discretion, may include co-authorship or acknowledgements on publications.
B. I realize that the researchers who gathered these data may be using them for scientific analyses, papers or publications that are currently planned or in preparation, and that such activities have precedence over any that I might wish to prepare. In this case, my preparation of any work may be delayed, at the option of the Cedar Creek researchers involved, until their work is completed.
C. Because it may be possible to misinterpret a data set if it is taken out of context, I will seek the assistance and opinion of those Cedar Creek researchers involved in the design of a study and the collection of the data as I analyze the data. Moreover, I realize that this computer data set is not complete, and it may contain errors. The complete data set includes extensive written documentation, which should be referenced to reduce the chance of errors in data and errors of interpretation.
_________________________________________________________________________
The purpose of this experiment is to determine the influences of natural enemies, including plant pathogenic fungi and insect pests, influence plant community composition, productivity, and diversity over time. The experiment is being conducted in a subset of plots within the Big Biodiversity field, including monoculture, 2-species, 4-species, 8-species, 16-species, and 32-species plots. There are 5 different treatments: foliar fungicide, soil drench fungicide, foliar insecticide, the combination of all pesticides, and nontreated control. The pesticides are applied repeatedly throughout the growing season. Within the plots, community productivity, species composition, percent cover, and pest damage are being quantified over time.
_________________________________________________________________________
METHODS AND PROTOCOLS FOLLOW DATA
Experiment Investigators:
Kinkel, Linda 
Borer, Elizabeth 
Seabloom, Eric 
 
ATTRIBUTES:
Field 1 | Name: Year | Definition: Year 
Field 2 | Name: Date | Definition: Date 
Field 3 | Name: Plot | Definition: Plot Identifier 
Field 4 | Name: Treatment | Definition: Treatment Type 
Field 5 | Name: Species | Definition: Species 
Field 6 | Name: Mass g/m^2 | Definition: Mass g/m^2 | Unit: gramsPerMeterSquared 
Data:
Year	Date	Plot	Treatment	Species	Mass g/m^2)
2013	8/20/2013	177	FoliarFungicide	Sorghastrum nutans	44.5
2013	8/20/2013	178	SoilDrenchFungicide	Amorpha canescens	0.32
2013	8/20/2013	178	SoilDrenchFungicide	Andropogon gerardi	16.6
2013	8/20/2013	178	SoilDrenchFungicide	Andropogon gerardi	16.6
2013	8/20/2013	178	SoilDrenchFungicide	Bouteloua gracilis	2.7
2013	8/20/2013	178	SoilDrenchFungicide	Koeleria cristata	1.2
2013	8/20/2013	178	SoilDrenchFungicide	Lespedeza capitata	6.6
2013	8/20/2013	178	SoilDrenchFungicide	Lupinus perennis	62
2013	8/20/2013	178	SoilDrenchFungicide	Miscellaneous litter	2.44
2013	8/20/2013	178	SoilDrenchFungicide	Panicum oligosanthes	0.06
2013	8/20/2013	178	SoilDrenchFungicide	Poa pratensis	31.4
2013	8/20/2013	178	SoilDrenchFungicide	Schizachyrium scoparium	58
2013	8/20/2013	178	SoilDrenchFungicide	Solidago nemoralis	0.67
2013	8/20/2013	178	SoilDrenchFungicide	Sorghastrum nutans	31.9
2013	8/20/2013	179	Insecticide	Achillea millefolium(lanulosa)	8
2013	8/20/2013	179	Insecticide	Amorpha canescens	22.6
2013	8/20/2013	179	Insecticide	Andropogon gerardi	76.5
2013	8/20/2013	179	Insecticide	Lespedeza capitata	0.3
2013	8/20/2013	179	Insecticide	Liatris aspera	2
2013	8/20/2013	179	Insecticide	Lupinus perennis	25
2013	8/20/2013	179	Insecticide	Miscellaneous litter	4.2
2013	8/20/2013	179	Insecticide	Panicum oligosanthes	0.3
2013	8/20/2013	179	Insecticide	Panicum virgatum	1.5
2013	8/20/2013	179	Insecticide	Poa pratensis	18.9
2013	8/20/2013	179	Insecticide	Schizachyrium scoparium	9.2
2013	8/20/2013	179	Insecticide	Solidago rigida	46.3
2013	8/20/2013	179	Insecticide	Sorghastrum nutans	17.7
2013	8/20/2013	180	AllPesticides	Achillea millefolium(lanulosa)	20.8
2013	8/20/2013	180	AllPesticides	Andropogon gerardi	122
2013	8/20/2013	180	AllPesticides	Lespedeza capitata	18.2
2013	8/20/2013	180	AllPesticides	Lupinus perennis	0.8
2013	8/20/2013	180	AllPesticides	Miscellaneous litter	1.6
2013	8/20/2013	180	AllPesticides	Panicum oligosanthes	0.6
2013	8/20/2013	180	AllPesticides	Poa pratensis	49.9
2013	8/20/2013	180	AllPesticides	Schizachyrium scoparium	55.8
2013	8/20/2013	180	AllPesticides	Sorghastrum nutans	40.8
2013	8/20/2013	181	Insecticide	Aristida basiramea	1.1
2013	8/20/2013	181	Insecticide	Asclepias tuberosa	56.3
2013	8/20/2013	181	Insecticide	Cyperus sp.	0.43
2013	8/20/2013	181	Insecticide	Lupinus perennis	0.7
2013	8/20/2013	181	Insecticide	Miscellaneous litter	5.3
2013	8/20/2013	181	Insecticide	Poa pratensis	1.4
2013	8/20/2013	181	Insecticide	Schizachyrium scoparium	0.29
2013	8/20/2013	181	Insecticide	Taraxicum officinalis	0.07
2013	8/20/2013	182	FoliarFungicide	Asclepias tuberosa	36
2013	8/20/2013	182	FoliarFungicide	Cyperus sp.	0.6
2013	8/20/2013	182	FoliarFungicide	Lupinus perennis	0.17
2013	8/20/2013	182	FoliarFungicide	Poa pratensis	0.36
2013	8/20/2013	182	FoliarFungicide	Schizachyrium scoparium	1.2
2013	8/20/2013	183	AllPesticides	Agrostis scabra	0.2
2013	8/20/2013	183	AllPesticides	Aristida basiramea	1.1
2013	8/20/2013	183	AllPesticides	Asclepias tuberosa	81.1
2013	8/20/2013	183	AllPesticides	Cyperus sp.	1.4
2013	8/20/2013	183	AllPesticides	Lupinus perennis	0.7
2013	8/20/2013	183	AllPesticides	Miscellaneous litter	12.2
2013	8/20/2013	183	AllPesticides	Poa pratensis	0.4
2013	8/20/2013	183	AllPesticides	Polygonum tenue	0.1
2013	8/20/2013	183	AllPesticides	Schizachyrium scoparium	1.4
2013	8/20/2013	184	Control	Agropyron repens	1
2013	8/20/2013	184	Control	Aristida basiramea	2.1
2013	8/20/2013	184	Control	Asclepias tuberosa	19
2013	8/20/2013	184	Control	Cyperus sp.	2
2013	8/20/2013	184	Control	Lepidium densiflorum	0.02
2013	8/20/2013	184	Control	Lupinus perennis	0.2
2013	8/20/2013	184	Control	Panicum oligosanthes	0.17
2013	8/20/2013	184	Control	Poa pratensis	0.18
2013	8/20/2013	184	Control	Schizachyrium scoparium	3.7
2013	8/20/2013	185	SoilDrenchFungicide	Aristida basiramea	2.3
2013	8/20/2013	185	SoilDrenchFungicide	Asclepias tuberosa	86.6
2013	8/20/2013	185	SoilDrenchFungicide	Bouteloua gracilis	0.7
2013	8/20/2013	185	SoilDrenchFungicide	Cyperus sp.	0.38
2013	8/20/2013	185	SoilDrenchFungicide	Erigeron canadensis	0.22
2013	8/20/2013	185	SoilDrenchFungicide	Koeleria cristata	0.56
2013	8/20/2013	185	SoilDrenchFungicide	Lupinus perennis	0.78
2013	8/20/2013	185	SoilDrenchFungicide	Panicum oligosanthes	0.14
2013	8/20/2013	185	SoilDrenchFungicide	Poa pratensis	1.9
2013	8/20/2013	185	SoilDrenchFungicide	Schizachyrium scoparium	0.31
2013	8/20/2013	186	Insecticide	Ambrosia artemisiifolia elatior	1.4
2013	8/20/2013	186	Insecticide	Asclepias tuberosa	42.7
2013	8/20/2013	186	Insecticide	Cyperus sp.	0.8
2013	8/20/2013	186	Insecticide	Koeleria cristata	19.1
2013	8/20/2013	186	Insecticide	Panicum oligosanthes	3.2
2013	8/20/2013	186	Insecticide	Panicum virgatum	110.1
2013	8/20/2013	186	Insecticide	Petalostemum candidum	1.8
2013	8/20/2013	186	Insecticide	Petalostemum purpureum	35.4
2013	8/20/2013	186	Insecticide	Solidago rigida	223.6
2013	8/20/2013	187	FoliarFungicide	Koeleria cristata	9.4
2013	8/20/2013	187	FoliarFungicide	Monarda fistulosa	3
2013	8/20/2013	187	FoliarFungicide	Panicum perlongum	0.23
2013	8/20/2013	187	FoliarFungicide	Panicum virgatum	25.2
2013	8/20/2013	187	FoliarFungicide	Petalostemum purpureum	252.8
2013	8/20/2013	187	FoliarFungicide	Poa pratensis	27.6
2013	8/20/2013	187	FoliarFungicide	Solidago rigida	1.9
2013	8/20/2013	188	AllPesticides	Cyperus sp.	2.3
2013	8/20/2013	188	AllPesticides	Koeleria cristata	52
2013	8/20/2013	188	AllPesticides	Panicum virgatum	24.1
2013	8/20/2013	188	AllPesticides	Petalostemum purpureum	122.2
2013	8/20/2013	188	AllPesticides	Poa pratensis	0.5
2013	8/20/2013	188	AllPesticides	Schizachyrium scoparium	2.4
2013	8/20/2013	188	AllPesticides	Solidago rigida	38.3
2013	8/20/2013	189	SoilDrenchFungicide	Aristida basiramea	0.02
2013	8/20/2013	189	SoilDrenchFungicide	Cyperus sp.	4.5
2013	8/20/2013	189	SoilDrenchFungicide	Koeleria cristata	37.8
2013	8/20/2013	189	SoilDrenchFungicide	Petalostemum purpureum	29.4
2013	8/20/2013	189	SoilDrenchFungicide	Schizachyrium scoparium	0.26
2013	8/20/2013	189	SoilDrenchFungicide	Solidago rigida	170.5
2013	8/20/2013	189	SoilDrenchFungicide	Sorghastrum nutans	72
2013	8/20/2013	190	Control	Cyperus sp.	4.2
2013	8/20/2013	190	Control	Koeleria cristata	16.1
2013	8/20/2013	190	Control	Panicum virgatum	22.6
2013	8/20/2013	190	Control	Petalostemum purpureum	89.4
2013	8/20/2013	190	Control	Schizachyrium scoparium	4.2
2013	8/20/2013	190	Control	Sporobolus cryptandrus	1
2013	8/20/2013	191	FoliarFungicide	Achillea millefolium(lanulosa)	11
2013	8/20/2013	191	FoliarFungicide	Andropogon gerardi	408
2013	8/20/2013	191	FoliarFungicide	Lupinus perennis	222
2013	8/20/2013	191	FoliarFungicide	Monarda fistulosa	32.1
2013	8/20/2013	191	FoliarFungicide	Poa pratensis	50
2013	8/20/2013	191	FoliarFungicide	Schizachyrium scoparium	2.8
2013	8/20/2013	191	FoliarFungicide	Sisyrinchium campestre	1
2013	8/20/2013	192	SoilDrenchFungicide	Andropogon gerardi	167.4
2013	8/20/2013	192	SoilDrenchFungicide	Lupinus perennis	40
2013	8/20/2013	192	SoilDrenchFungicide	Panicum oligosanthes	6.6
2013	8/20/2013	192	SoilDrenchFungicide	Poa pratensis	64.8
2013	8/20/2013	192	SoilDrenchFungicide	Schizachyrium scoparium	8
2013	8/20/2013	193	Control	Andropogon gerardi	139.5
2013	8/20/2013	193	Control	Cyperus sp.	0.22
2013	8/20/2013	193	Control	Lupinus perennis	87.5
2013	8/20/2013	193	Control	Panicum virgatum	1.8
2013	8/20/2013	193	Control	Poa pratensis	54.9
2013	8/20/2013	193	Control	Schizachyrium scoparium	26.4
2013	8/20/2013	193	Control	Taraxicum officinalis	0.2
2013	8/20/2013	194	AllPesticides	Amorpha canescens	68.8
2013	8/20/2013	194	AllPesticides	Andropogon gerardi	729.7
2013	8/20/2013	194	AllPesticides	Asclepias tuberosa	22.3
2013	8/20/2013	194	AllPesticides	Lespedeza capitata	13.6
2013	8/20/2013	194	AllPesticides	Lupinus perennis	34.7
2013	8/20/2013	194	AllPesticides	Poa pratensis	50.6
2013	8/20/2013	194	AllPesticides	Polygonum convolvulus	0.08
2013	8/20/2013	194	AllPesticides	Schizachyrium scoparium	0.5
2013	8/20/2013	195	Insecticide	Andropogon gerardi	88.8
2013	8/20/2013	195	Insecticide	Cyperus sp.	1.8
2013	8/20/2013	195	Insecticide	Liatris aspera	23.1
2013	8/20/2013	195	Insecticide	Lupinus perennis	122.9
2013	8/20/2013	195	Insecticide	Panicum virgatum	19.9
2013	8/20/2013	195	Insecticide	Poa pratensis	66.7
2013	8/20/2013	195	Insecticide	Rumex acetosella	0.3
2013	8/20/2013	195	Insecticide	Schizachyrium scoparium	83.5
2013	8/20/2013	195	Insecticide	Sorghastrum nutans	57.1
2013	8/20/2013	196	SoilDrenchFungicide	Achillea millefolium(lanulosa)	0.04
2013	8/20/2013	196	SoilDrenchFungicide	Aristida basiramea	10.4
2013	8/20/2013	196	SoilDrenchFungicide	Cyperus sp.	0.5
2013	8/20/2013	196	SoilDrenchFungicide	Digitaria sp.	0.5
2013	8/20/2013	196	SoilDrenchFungicide	Lupinus perennis	0.3
2013	8/20/2013	197	Insecticide	Aristida basiramea	0.19
2013	8/20/2013	197	Insecticide	Cyperus sp.	0.18
2013	8/20/2013	197	Insecticide	Koeleria cristata	0.3
2013	8/20/2013	197	Insecticide	Oxybaphus hirsutus	0.04
2013	8/20/2013	198	AllPesticides	Aristida basiramea	1.9
2013	8/20/2013	199	FoliarFungicide	Aristida basiramea	0.97
2013	8/20/2013	199	FoliarFungicide	Cyperus sp.	0.65
2013	8/20/2013	199	FoliarFungicide	Lupinus perennis	3.71
2013	8/20/2013	199	FoliarFungicide	Miscellaneous litter	0.2
2013	8/20/2013	200	Control	Aristida basiramea	1.5
2013	8/20/2013	200	Control	Cyperus sp.	0.9
2013	8/20/2013	200	Control	Elymus canadensis	0.4
2013	8/20/2013	200	Control	Koeleria cristata	1.7
2013	8/20/2013	200	Control	Lupinus perennis	34.2
2013	8/20/2013	200	Control	Schizachyrium scoparium	0.08
2013	8/20/2013	200	Control	Solidago rigida	0.85
2013	8/20/2013	200	Control	Taraxicum officinalis	0.13
2013	8/20/2013	201	FoliarFungicide	Monarda fistulosa	3.1
2013	8/20/2013	201	FoliarFungicide	Poa pratensis	1
2013	8/20/2013	201	FoliarFungicide	Solidago rigida	166.9
2013	8/20/2013	201	FoliarFungicide	Sorghastrum nutans	2.6
2013	8/20/2013	202	AllPesticides	Cyperus sp.	0.7
2013	8/20/2013	202	AllPesticides	Lupinus perennis	3.6
2013	8/20/2013	202	AllPesticides	Monarda fistulosa	19.7
2013	8/20/2013	202	AllPesticides	Poa pratensis	0.03
2013	8/20/2013	202	AllPesticides	Solidago rigida	2.4
2013	8/20/2013	203	Control	Aristida basiramea	0.5
2013	8/20/2013	203	Control	Cyperus sp.	0.12
2013	8/20/2013	203	Control	Lespedeza capitata	0.11
2013	8/20/2013	203	Control	Lupinus perennis	11.3
2013	8/20/2013	203	Control	Miscellaneous litter	1.3
2013	8/20/2013	203	Control	Poa pratensis	0.35
2013	8/20/2013	203	Control	Solidago rigida	61.6
2013	8/20/2013	204	SoilDrenchFungicide	Aristida basiramea	0.02
2013	8/20/2013	204	SoilDrenchFungicide	Cyperus sp.	0.17
2013	8/20/2013	204	SoilDrenchFungicide	Poa pratensis	0.05
2013	8/20/2013	204	SoilDrenchFungicide	Schizachyrium scoparium	0.2
2013	8/20/2013	204	SoilDrenchFungicide	Solidago rigida	17
2013	8/20/2013	204	SoilDrenchFungicide	Sorghastrum nutans	0.32
2013	8/20/2013	205	Insecticide	Aristida basiramea	0.25
2013	8/20/2013	205	Insecticide	Koeleria cristata	0.6
2013	8/20/2013	205	Insecticide	Lespedeza capitata	98.3
2013	8/20/2013	205	Insecticide	Lupinus perennis	3.2
2013	8/20/2013	205	Insecticide	Monarda fistulosa	53.1
2013	8/20/2013	205	Insecticide	Poa pratensis	0.8
2013	8/20/2013	205	Insecticide	Solidago rigida	90.6
2014	8/14/2014	1	AllPesticides	Aristida basiramea	5.7
2014	8/14/2014	1	AllPesticides	Crepis tectorum	2.3
2014	8/14/2014	1	AllPesticides	Cyperus sp.	3.9
2014	8/14/2014	1	AllPesticides	Digitaria sp.	4.6
2014	8/14/2014	1	AllPesticides	Lespedeza capitata	24
2014	8/14/2014	1	AllPesticides	Miscellaneous litter	4.2
2014	8/14/2014	1	AllPesticides	Physalis virginiana	1.4
2014	8/14/2014	1	AllPesticides	Poa pratensis	3.1
2014	8/14/2014	1	AllPesticides	Rumex acetosella	3.6
2014	8/14/2014	2	Insecticide	Achillea millefolium(lanulosa)	0.42
2014	8/14/2014	2	Insecticide	Agropyron repens	6.4
2014	8/14/2014	2	Insecticide	Aristida basiramea	12.6
2014	8/14/2014	2	Insecticide	Crepis tectorum	2.6
2014	8/14/2014	2	Insecticide	Cyperus sp.	6.4
2014	8/14/2014	2	Insecticide	Hedeoma hispida	0.14
2014	8/14/2014	2	Insecticide	Leptoloma cognatum	0.14
2014	8/14/2014	2	Insecticide	Lespedeza capitata	14.3
2014	8/14/2014	2	Insecticide	Miscellaneous litter	5.2
2014	8/14/2014	2	Insecticide	Rumex acetosella	3.9
2014	8/14/2014	3	Control	Agropyron repens	5.3
2014	8/14/2014	3	Control	Aristida basiramea	3.4
2014	8/14/2014	3	Control	Crepis tectorum	1.5
2014	8/14/2014	3	Control	Cyperus sp.	0.7
2014	8/14/2014	3	Control	Lespedeza capitata	91.4
2014	8/14/2014	3	Control	Miscellaneous litter	5.6
2014	8/14/2014	3	Control	Physalis virginiana	0.33
2014	8/14/2014	3	Control	Poa pratensis	0.24
2014	8/14/2014	3	Control	Rumex acetosella	1.6
2014	8/14/2014	3	Control	Silene antirrhina	1
2014	8/14/2014	3	Control	Sporobolus cryptandrus	0.14
2014	8/15/2014	4	SoilDrenchFungicide	Agrostis scabra	0.5
2014	8/15/2014	4	SoilDrenchFungicide	Aristida basiramea	3.3
2014	8/15/2014	4	SoilDrenchFungicide	Cyperus sp.	1.5
2014	8/15/2014	4	SoilDrenchFungicide	Hedeoma hispida	0.04
2014	8/15/2014	4	SoilDrenchFungicide	Lespedeza capitata	103.6
2014	8/15/2014	4	SoilDrenchFungicide	Miscellaneous litter	17.3
2014	8/15/2014	4	SoilDrenchFungicide	Rumex acetosella	9.5
2014	8/15/2014	4	SoilDrenchFungicide	Taraxicum officinalis	7.2
2014	8/14/2014	5	FoliarFungicide	Achillea millefolium(lanulosa)	0.6
2014	8/14/2014	5	FoliarFungicide	Aristida basiramea	0.16
2014	8/14/2014	5	FoliarFungicide	Crepis tectorum	3.1
2014	8/14/2014	5	FoliarFungicide	Cyperus sp.	1.2
2014	8/14/2014	5	FoliarFungicide	Lespedeza capitata	74.7
2014	8/14/2014	5	FoliarFungicide	Miscellaneous litter	19
2014	8/14/2014	5	FoliarFungicide	Poa pratensis	0.6
2014	8/14/2014	5	FoliarFungicide	Rumex acetosella	6.1
2014	8/25/2014	6	FoliarFungicide	Achillea millefolium(lanulosa)	16.7
2014	8/25/2014	6	FoliarFungicide	Andropogon gerardi	34.8
2014	8/25/2014	6	FoliarFungicide	Bouteloua gracilis	0.04
2014	8/25/2014	6	FoliarFungicide	Cyperus sp.	0.03
2014	8/25/2014	6	FoliarFungicide	Koeleria cristata	0.03
2014	8/25/2014	6	FoliarFungicide	Lespedeza capitata	1.3
2014	8/25/2014	6	FoliarFungicide	Lupinus perennis	286
2014	8/25/2014	6	FoliarFungicide	Petalostemum purpureum	78.4
2014	8/25/2014	6	FoliarFungicide	Poa pratensis	121.5
2014	8/25/2014	6	FoliarFungicide	Schizachyrium scoparium	0.6
2014	8/25/2014	6	FoliarFungicide	Sorghastrum nutans	0.1
2014	8/14/2014	7	Insecticide	Amorpha canescens	7.7
2014	8/14/2014	7	Insecticide	Bouteloua gracilis	2.5
2014	8/14/2014	7	Insecticide	Koeleria cristata	104.7
2014	8/14/2014	7	Insecticide	Liatris aspera	43.8
2014	8/14/2014	7	Insecticide	Lupinus perennis	0.3
2014	8/14/2014	7	Insecticide	Miscellaneous litter	1.1
2014	8/14/2014	7	Insecticide	Petalostemum purpureum	2.9
2014	8/14/2014	7	Insecticide	Petalostemum villosum	13.7
2014	8/14/2014	7	Insecticide	Poa pratensis	0.6
2014	8/14/2014	7	Insecticide	Schizachyrium scoparium	50.7
2014	8/14/2014	7	Insecticide	Solidago nemoralis	19.3
2014	8/14/2014	7	Insecticide	Sorghastrum nutans	16.1
2014	8/14/2014	8	AllPesticides	Amorpha canescens	43.8
2014	8/14/2014	8	AllPesticides	Andropogon gerardi	35.6
2014	8/14/2014	8	AllPesticides	Bouteloua gracilis	27.4
2014	8/14/2014	8	AllPesticides	Koeleria cristata	87.8
2014	8/14/2014	8	AllPesticides	Lespedeza capitata	4.1
2014	8/14/2014	8	AllPesticides	Liatris aspera	48.8
2014	8/14/2014	8	AllPesticides	Lupinus perennis	2.4
2014	8/14/2014	8	AllPesticides	Miscellaneous litter	1.7
2014	8/14/2014	8	AllPesticides	Petalostemum purpureum	7.5
2014	8/14/2014	8	AllPesticides	Schizachyrium scoparium	110.8
2014	8/14/2014	8	AllPesticides	Solidago nemoralis	15
2014	8/14/2014	8	AllPesticides	Sorghastrum nutans	22
2014	8/14/2014	9	Control	Agrostis scabra	0.13
2014	8/14/2014	9	Control	Bouteloua gracilis	15.5
2014	8/14/2014	9	Control	Koeleria cristata	24.1
2014	8/14/2014	9	Control	Lespedeza capitata	8
2014	8/14/2014	9	Control	Miscellaneous litter	7.2
2014	8/14/2014	9	Control	Panicum oligosanthes	0.05
2014	8/14/2014	9	Control	Panicum virgatum	0.17
2014	8/14/2014	9	Control	Petalostemum purpureum	3.2
2014	8/14/2014	9	Control	Poa pratensis	38.1
2014	8/14/2014	9	Control	Schizachyrium scoparium	6.9
2014	8/14/2014	9	Control	Solidago nemoralis	72.9
2014	8/14/2014	9	Control	Sorghastrum nutans	8.7
2014	8/14/2014	9	Control	Sporobolus cryptandrus	0.28
2014	8/14/2014	9	Control	Stipa spartea	5.5
2014	8/14/2014	10	SoilDrenchFungicide	Achillea millefolium(lanulosa)	0.7
2014	8/14/2014	10	SoilDrenchFungicide	Andropogon gerardi	142.1
2014	8/14/2014	10	SoilDrenchFungicide	Bouteloua gracilis	8.8
2014	8/14/2014	10	SoilDrenchFungicide	Cyperus sp.	0.02
2014	8/14/2014	10	SoilDrenchFungicide	Koeleria cristata	4.3
2014	8/14/2014	10	SoilDrenchFungicide	Lespedeza capitata	20.6
2014	8/14/2014	10	SoilDrenchFungicide	Lupinus perennis	13.8
2014	8/14/2014	10	SoilDrenchFungicide	Miscellaneous litter	1.1
2014	8/14/2014	10	SoilDrenchFungicide	Petalostemum candidum	2.2
2014	8/14/2014	10	SoilDrenchFungicide	Petalostemum purpureum	17.6
2014	8/14/2014	10	SoilDrenchFungicide	Petalostemum villosum	10.3
2014	8/14/2014	10	SoilDrenchFungicide	Schizachyrium scoparium	3.9
2014	8/14/2014	10	SoilDrenchFungicide	Solidago nemoralis	32.3
2014	8/25/2014	11	SoilDrenchFungicide	Achillea millefolium(lanulosa)	10.3
2014	8/25/2014	11	SoilDrenchFungicide	Agrostis scabra	0.8
2014	8/25/2014	11	SoilDrenchFungicide	Andropogon gerardi	0.1
2014	8/25/2014	11	SoilDrenchFungicide	Aristida basiramea	5.1
2014	8/25/2014	11	SoilDrenchFungicide	Berteroa incana	0.1
2014	8/25/2014	11	SoilDrenchFungicide	Cyperus sp.	1.1
2014	8/25/2014	11	SoilDrenchFungicide	Digitaria sp.	6.4
2014	8/25/2014	11	SoilDrenchFungicide	Festuca sp.	0.02
2014	8/25/2014	11	SoilDrenchFungicide	Lupinus perennis	0.6
2014	8/25/2014	11	SoilDrenchFungicide	Miscellaneous litter	7.4
2014	8/25/2014	11	SoilDrenchFungicide	Petalostemum candidum	0.5
2014	8/25/2014	11	SoilDrenchFungicide	Poa pratensis	0.7
2014	8/25/2014	11	SoilDrenchFungicide	Rumex acetosella	0.5
2014	8/25/2014	11	SoilDrenchFungicide	Taraxicum officinalis	0.1
2014	8/14/2014	12	AllPesticides	Achillea millefolium(lanulosa)	61.2
2014	8/14/2014	12	AllPesticides	Agrostis scabra	0.7
2014	8/14/2014	12	AllPesticides	Aristida basiramea	8.8
2014	8/14/2014	12	AllPesticides	Bouteloua gracilis	0.23
2014	8/14/2014	12	AllPesticides	Cyperus sp.	0.7
2014	8/14/2014	12	AllPesticides	Digitaria sp.	0.31
2014	8/14/2014	12	AllPesticides	Festuca sp.	0.04
2014	8/14/2014	12	AllPesticides	Miscellaneous litter	24.9
2014	8/14/2014	12	AllPesticides	Polygonum tenue	1.1
2014	8/14/2014	12	AllPesticides	Rumex acetosella	1.2
2014	8/14/2014	13	FoliarFungicide	Achillea millefolium(lanulosa)	62
2014	8/14/2014	13	FoliarFungicide	Aristida basiramea	18.1
2014	8/14/2014	13	FoliarFungicide	Cyperus sp.	1.2
2014	8/14/2014	13	FoliarFungicide	Digitaria sp.	1.6
2014	8/14/2014	13	FoliarFungicide	Miscellaneous litter	3.6
2014	8/14/2014	13	FoliarFungicide	Rumex acetosella	1.9
2014	8/15/2014	14	Insecticide	Achillea millefolium(lanulosa)	55.9
2014	8/15/2014	14	Insecticide	Aristida basiramea	19.8
2014	8/15/2014	14	Insecticide	Cyperus sp.	2
2014	8/15/2014	14	Insecticide	Digitaria sp.	3.2
2014	8/15/2014	14	Insecticide	Festuca sp.	0.6
2014	8/15/2014	14	Insecticide	Rumex acetosella	0.6
2014	8/15/2014	14	Insecticide	Taraxicum officinalis	0.4
2014	8/14/2014	15	Control	Achillea millefolium(lanulosa)	5
2014	8/14/2014	15	Control	Agropyron repens	0.6
2014	8/14/2014	15	Control	Agrostis scabra	0.6
2014	8/14/2014	15	Control	Aristida basiramea	7.4
2014	8/14/2014	15	Control	Berteroa incana	2
2014	8/14/2014	15	Control	Crepis tectorum	4.1
2014	8/14/2014	15	Control	Cyperus sp.	1.6
2014	8/14/2014	15	Control	Rumex acetosella	1.4
2014	8/14/2014	16	FoliarFungicide	Andropogon gerardi	163.2
2014	8/14/2014	16	FoliarFungicide	Bouteloua gracilis	0.02
2014	8/14/2014	16	FoliarFungicide	Coreopsis palmata	28
2014	8/14/2014	16	FoliarFungicide	Lespedeza capitata	5.8
2014	8/14/2014	16	FoliarFungicide	Liatris aspera	4.1
2014	8/14/2014	16	FoliarFungicide	Lupinus perennis	7.8
2014	8/14/2014	16	FoliarFungicide	Petalostemum candidum	11.1
2014	8/14/2014	16	FoliarFungicide	Physalis virginiana	2.3
2014	8/14/2014	16	FoliarFungicide	Poa pratensis	101
2014	8/14/2014	16	FoliarFungicide	Polygonum convolvulus	0.08
2014	8/14/2014	16	FoliarFungicide	Schizachyrium scoparium	12.8
2014	8/14/2014	16	FoliarFungicide	Solidago rigida	132.6
2014	8/14/2014	17	Control	Andropogon gerardi	26
2014	8/14/2014	17	Control	Bouteloua gracilis	5
2014	8/14/2014	17	Control	Lespedeza capitata	4.4
2014	8/14/2014	17	Control	Lupinus perennis	31.4
2014	8/14/2014	17	Control	Petalostemum candidum	3.5
2014	8/14/2014	17	Control	Petalostemum purpureum	55.3
2014	8/14/2014	17	Control	Petalostemum villosum	161.4
2014	8/14/2014	17	Control	Poa pratensis	12.6
2014	8/14/2014	17	Control	Rumex acetosella	1
2014	8/14/2014	17	Control	Schizachyrium scoparium	3.8
2014	8/14/2014	17	Control	Solidago nemoralis	69.1
2014	8/14/2014	17	Control	Sorghastrum nutans	7.2
2014	8/14/2014	18	SoilDrenchFungicide	Achillea millefolium(lanulosa)	8.8
2014	8/14/2014	18	SoilDrenchFungicide	Bouteloua gracilis	5.6
2014	8/14/2014	18	SoilDrenchFungicide	Cyperus sp.	6.3
2014	8/14/2014	18	SoilDrenchFungicide	Lespedeza capitata	40.4
2014	8/14/2014	18	SoilDrenchFungicide	Liatris aspera	92.4
2014	8/14/2014	18	SoilDrenchFungicide	Lupinus perennis	54.6
2014	8/14/2014	18	SoilDrenchFungicide	Miscellaneous litter	1.4
2014	8/14/2014	18	SoilDrenchFungicide	Petalostemum candidum	0.08
2014	8/14/2014	18	SoilDrenchFungicide	Rumex acetosella	19.5
2014	8/14/2014	18	SoilDrenchFungicide	Schizachyrium scoparium	6.9
2014	8/14/2014	18	SoilDrenchFungicide	Solidago nemoralis	75.3
2014	8/14/2014	18	SoilDrenchFungicide	Solidago rigida	35.2
